Depth,hzlm,UCS_pred,UCS_traditional,Es_pred,Es_traditional,Fai_pred,Fai_traditional,us_pred,us_traditional,C_pred,C_traditional
2913.5,0,25.87597073,38.95,5.69846033,5.77,29.22194697,21.43,0.201068149,0.2,6.785373892,9.94
2913.625,0,26.20907045,40.64,5.710286022,5.82,29.22194697,21.23,0.201076948,0.2,6.914545933,10.34
2913.75,0,27.17683434,41.4,5.75872541,5.84,28.97529678,21.14,0.200188293,0.2,7.183616809,10.52
2913.875,0,29.09888076,41.54,5.824676834,5.84,28.77263979,21.12,0.200207709,0.2,7.619115673,10.55
2914,0,31.71240896,41.41,5.919193751,5.84,28.48880151,21.14,0.190566518,0.2,8.208515037,10.52
2914.125,0,33.71826951,41.97,6.043932967,5.85,28.08461544,21.07,0.189105049,0.2,8.719759462,10.66
2914.25,0,37.71491924,44.05,6.143696572,5.92,27.79177617,20.83,0.181059289,0.19,9.702058861,11.14
2914.375,0,39.17266522,47.84,6.205164347,6.03,27.44112472,20.39,0.178231765,0.19,10.06984491,12.01
2914.5,0,39.2039096,52.11,6.201425444,6.15,27.34465779,19.92,0.181532723,0.18,10.1432661,12.97
2914.625,0,38.800507,55.34,6.150118766,6.25,27.36144969,19.56,0.184238653,0.18,9.878294216,13.68
2914.75,0,36.26374734,57.23,6.05602085,6.3,27.52561588,19.36,0.190590354,0.17,9.423942654,14.08
2914.875,0,35.03629079,58.3,6.002141915,6.33,27.60741711,19.24,0.190105904,0.17,9.078338906,14.31
2915,0,33.35380112,59.11,5.944173385,6.36,27.8921544,19.16,0.191054005,0.17,8.634871392,14.49
2915.125,0,31.33092933,59.4,5.741258785,6.37,28.3187841,19.13,0.204163833,0.17,8.148726248,14.55
2915.25,0,29.92572133,58.29,5.657971964,6.33,28.6828068,19.24,0.205649095,0.17,7.790935787,14.31
2915.375,0,28.68612825,54.67,5.626945674,6.23,28.78657788,19.63,0.207734991,0.18,7.421831915,13.53
2915.5,0,29.08751122,49.65,5.635852656,6.08,28.84925257,20.19,0.205969967,0.19,7.47072024,12.42
2915.625,0,29.82298163,46.07,5.714367833,5.97,28.71918437,20.6,0.205118042,0.19,7.697220616,11.61
2915.75,0,31.86922044,45.02,5.780111915,5.94,28.51655216,20.72,0.195852202,0.19,8.227365066,11.37
2915.875,0,33.45005509,45.15,5.847260931,5.95,28.20423062,20.7,0.195078059,0.19,8.754988067,11.4
2916,0,35.56829449,44.93,5.929958795,5.94,27.98399956,20.73,0.193825771,0.19,9.226272515,11.35
2916.125,0,37.42913848,44.34,5.977041123,5.92,27.67687747,20.8,0.186277519,0.19,9.453099778,11.21
2916.25,0,37.34093839,43.34,5.97649072,5.89,27.64567892,20.91,0.186806332,0.2,9.463746417,10.98
2916.375,0,35.98643705,40.99,5.927482487,5.83,27.72521548,21.19,0.19413081,0.2,9.307377235,10.43
2916.5,0,35.07712823,36.13,5.878878798,5.68,27.81095004,21.77,0.195256467,0.21,9.121730037,9.26
2916.625,0,32.85634459,27.57,5.875127046,5.43,28.03698797,22.83,0.194269439,0.22,8.437810112,7.14
2916.75,0,31.5499957,18.34,5.805910432,5.16,28.46015581,24.03,0.201926045,0.24,7.966201888,4.75
2916.875,0,30.84366813,12.98,5.802360072,5.01,28.58121152,24.75,0.20216286,0.26,7.798003064,3.31
2917,0,30.27813702,12.59,5.80010957,4.92,28.66299024,24.8,0.202265729,0.26,7.633238813,3.2
2917.125,0,30.30337616,18.11,5.802592784,5.16,28.60482511,24.06,0.201884865,0.24,7.686627852,4.69
2917.25,0,30.07706318,30.55,5.796955894,5.52,28.64103463,22.45,0.196250284,0.22,7.736273403,7.89
2917.375,0,29.96025158,46.24,5.783747054,5.98,28.70503206,20.58,0.200201708,0.19,7.586565676,11.65
2917.5,0,29.89511375,56.5,5.743376717,6.28,28.66455873,19.44,0.202141682,0.18,7.524419033,13.93
2917.625,0,29.8822716,59.34,5.766249559,6.36,28.64110241,19.13,0.203642742,0.18,7.556864311,14.54
2917.75,0,30.22928775,59.85,5.799963096,6.38,28.58904982,19.08,0.196454882,0.18,7.516686833,14.64
2917.875,0,31.96358231,61.3,5.859798771,6.42,28.4394992,18.93,0.191897464,0.17,8.197899352,14.95
2918,0,33.42104999,64.51,5.930550854,6.51,28.38240068,18.59,0.192044534,0.17,8.621644597,15.62
2918.125,0,34.32929528,67.86,5.932007015,6.61,28.11917466,18.25,0.194051335,0.17,8.836956205,16.3
2918.25,0,34.81935481,69.89,5.921655968,6.67,28.08608791,18.05,0.19421334,0.16,9.053184782,16.7
2918.375,0,33.24802391,70.28,5.8521608,6.68,28.26097761,18.01,0.194608362,0.16,8.633698485,16.78
2918.5,0,29.71525173,69.62,5.795059645,6.66,28.67916267,18.08,0.203805997,0.16,7.710671579,16.65
2918.625,0,26.28142461,68.41,5.577169759,6.63,29.03113526,18.2,0.20529208,0.17,6.641448927,16.41
2918.75,0,23.5401599,68.4,5.46075698,6.63,29.30479675,18.2,0.215830637,0.17,5.988680544,16.4
2918.875,0,22.92888165,70.06,5.469577251,6.68,29.43191324,18.03,0.215538557,0.16,5.699157539,16.74
2919,0,22.97543021,72.03,5.488248377,6.74,29.40604181,17.84,0.21481974,0.16,5.765484543,17.12
2919.125,0,23.30291119,73.1,5.51443425,6.77,29.22556495,17.73,0.214721001,0.16,5.947958821,17.33
2919.25,0,24.64276032,73.48,5.514973116,6.78,29.06745338,17.7,0.21472125,0.16,5.976297518,17.41
2919.375,0,25.96356856,74.39,5.541590315,6.8,29.01539676,17.61,0.212534092,0.16,6.499159619,17.58
2919.5,0,26.52825641,75.65,5.564581887,6.84,29.00571905,17.49,0.206722529,0.15,6.59584057,17.82
2919.625,0,26.86918305,75.84,5.588178147,6.85,28.94041099,17.47,0.206451913,0.15,6.759643382,17.86
2919.75,0,26.74382462,70.89,5.575376255,6.82,28.94832948,19.51,0.208859507,0.16,6.776583968,17.07
2919.875,0,27.11790568,65.27,5.529145792,6.78,29.03784696,21.52,0.209287519,0.16,7.010189404,16.02
2920,0,26.76479958,62.39,5.476272994,6.77,29.0490115,22.55,0.211224617,0.16,6.910224318,15.45
,,,,,6.77,,23.73,,0.16,,14.82
,,,,,6.78,,24.89,,0.16,,14.16
,,,,,6.78,,25.53,,0.16,,13.76
,,,,,6.77,,25.78,,0.16,,13.54
,,,,,6.73,,26.07,,0.16,,13.2
,,,,,6.68,,26.45,,0.16,,12.74
,,,,,6.62,,26.45,,0.16,,12.53
,,,,,6.59,,25.68,,0.16,,12.86
,,,,,6.57,,24.25,,0.16,,13.62
,,,,,6.58,,23.19,,0.16,,14.22
,,,,,6.6,,23.77,,0.16,,13.99
,,,,,6.61,,25.43,,0.16,,13.11
,,,,,6.61,,26.74,,0.16,,12.3
,,,,,6.6,,26.94,,0.16,,12.11
,,,,,6.56,,26.83,,0.17,,12.04
,,,,,6.52,,26.01,,0.17,,12.38
,,,,,6.49,,25.16,,0.17,,12.75
,,,,,6.48,,24.75,,0.17,,12.92
,,,,,6.48,,24.93,,0.17,,12.83
,,,,,6.5,,25.53,,0.17,,12.56
,,,,,6.53,,26.19,,0.17,,12.32
,,,,,6.56,,26.63,,0.17,,12.15
,,,,,6.56,,26.59,,0.17,,12.21
,,,,,6.54,,26.29,,0.17,,12.28
,,,,,6.49,,26.2,,0.17,,12.14
,,,,,6.43,,26.54,,0.17,,11.68
,,,,,6.39,,27,,0.17,,11.23
,,,,,6.38,,27.19,,0.17,,11.08
,,,,,6.41,,27.04,,0.17,,11.29
,,,,,6.43,,26.78,,0.17,,11.54
,,,,,6.45,,26.59,,0.17,,11.72
,,,,,6.5,,26.44,,0.17,,12.03
,,,,,6.57,,26.46,,0.17,,12.32
,,,,,6.64,,26.67,,0.16,,12.44
,,,,,6.65,,26.8,,0.16,,12.4
,,,,,6.62,,26.9,,0.16,,12.21
,,,,,6.56,,26.67,,0.16,,12.14
,,,,,6.54,,26.02,,0.17,,12.46
,,,,,6.57,,25.39,,0.17,,12.95
,,,,,6.61,,25.01,,0.16,,13.35
,,,,,6.65,,24.42,,0.16,,13.89
,,,,,6.72,,23.41,,0.16,,14.76
,,,,,6.79,,23.06,,0.15,,15.28
,,,,,6.83,,24.03,,0.15,,14.9
,,,,,6.84,,25.32,,0.15,,14.13
,,,,,6.83,,26.14,,0.15,,13.54
,,,,,6.79,,26.4,,0.16,,13.19
,,,,,6.69,,26.67,,0.16,,12.66
,,,,,6.6,,26.49,,0.16,,12.4
,,,,,6.58,,25.79,,0.17,,12.76
,,,,,6.64,,25.13,,0.16,,13.41
,,,,,6.7,,24.79,,0.16,,13.87
,,,,,6.72,,24.73,,0.16,,14.01
,,,,,6.73,,24.81,,0.16,,14
,,,,,6.75,,25.08,,0.16,,13.93
,,,,,6.78,,25.47,,0.16,,13.77
,,,,,6.77,,25.88,,0.16,,13.48
,,,,,6.74,,26.07,,0.16,,13.23
,,,,,6.69,,25.9,,0.16,,13.15
,,,,,6.65,,25.59,,0.16,,13.18
,,,,,6.65,,25.56,,0.16,,13.2
,,,,,6.69,,25.87,,0.16,,13.15
,,,,,6.74,,26.34,,0.16,,13.04
,,,,,6.77,,26.44,,0.16,,13.11
,,,,,6.81,,26.35,,0.16,,13.3
,,,,,6.84,,26.26,,0.15,,13.47
,,,,,6.85,,26.22,,0.15,,13.57
,,,,,6.85,,26.24,,0.15,,13.52
,,,,,6.83,,26.29,,0.15,,13.42
,,,,,6.83,,26.29,,0.15,,13.42
,,,,,6.85,,26.22,,0.15,,13.56
,,,,,6.88,,26.14,,0.15,,13.72
,,,,,6.88,,26.13,,0.15,,13.73
,,,,,6.86,,26.21,,0.15,,13.58
,,,,,6.82,,26.33,,0.15,,13.35
,,,,,6.8,,26.38,,0.16,,13.24
,,,,,6.8,,26.37,,0.16,,13.27
,,,,,6.8,,26.38,,0.16,,13.24
,,,,,6.75,,26.5,,0.16,,13
,,,,,6.69,,26.16,,0.16,,12.97
,,,,,6.64,,25.53,,0.16,,13.15
,,,,,6.61,,25.24,,0.16,,13.2
,,,,,6.6,,25.26,,0.16,,13.16
,,,,,6.61,,25.3,,0.16,,13.19
,,,,,6.65,,25.35,,0.16,,13.31
,,,,,6.7,,25.5,,0.16,,13.45
,,,,,6.75,,25.78,,0.16,,13.47
,,,,,6.78,,26.19,,0.16,,13.32
,,,,,6.8,,26.38,,0.16,,13.24
,,,,,6.8,,26.36,,0.15,,13.27
,,,,,6.8,,26.33,,0.15,,13.3
,,,,,6.8,,26.03,,0.16,,13.49
,,,,,6.79,,25.81,,0.16,,13.6
,,,,,6.8,,25.7,,0.16,,13.69
,,,,,6.82,,25.82,,0.15,,13.72
,,,,,6.86,,26.1,,0.15,,13.66
,,,,,6.87,,26.17,,0.15,,13.67
,,,,,6.87,,26.19,,0.15,,13.63
,,,,,6.84,,26.26,,0.15,,13.48
,,,,,6.79,,26.41,,0.15,,13.18
,,,,,6.71,,26.63,,0.16,,12.75
,,,,,6.65,,26.79,,0.16,,12.41
,,,,,6.65,,26.67,,0.16,,12.48
,,,,,6.67,,26.34,,0.16,,12.79
,,,,,6.67,,26.16,,0.16,,12.89
,,,,,6.62,,26.13,,0.16,,12.73
,,,,,6.58,,26.09,,0.16,,12.58
,,,,,6.58,,26.03,,0.16,,12.61
,,,,,6.62,,26.04,,0.16,,12.76
,,,,,6.67,,26.14,,0.16,,12.9
,,,,,6.71,,26.17,,0.16,,13.04
,,,,,6.73,,26.07,,0.16,,13.2
,,,,,6.73,,25.94,,0.16,,13.29
,,,,,6.72,,25.9,,0.16,,13.28
,,,,,6.7,,25.93,,0.16,,13.17
,,,,,6.68,,25.96,,0.16,,13.09
,,,,,6.69,,25.97,,0.16,,13.12
,,,,,6.73,,25.98,,0.16,,13.25
,,,,,6.77,,26.1,,0.16,,13.31
,,,,,6.78,,26.25,,0.16,,13.26
,,,,,6.77,,26.26,,0.16,,13.22
,,,,,6.75,,26.1,,0.16,,13.26
,,,,,6.73,,25.99,,0.16,,13.24
,,,,,6.69,,26.03,,0.16,,13.06
,,,,,6.64,,26.11,,0.16,,12.8
,,,,,6.61,,26.15,,0.16,,12.66
,,,,,6.62,,26.22,,0.16,,12.67
,,,,,6.67,,26.28,,0.16,,12.82
,,,,,6.73,,26.3,,0.16,,13.03
,,,,,6.78,,26.36,,0.16,,13.18
,,,,,6.81,,26.34,,0.16,,13.32
,,,,,6.82,,26.31,,0.15,,13.39
,,,,,6.82,,26.31,,0.15,,13.38
,,,,,6.82,,26.31,,0.15,,13.38
,,,,,6.83,,26.3,,0.15,,13.41
,,,,,6.83,,26.27,,0.15,,13.45
,,,,,6.84,,26.27,,0.15,,13.46
,,,,,6.83,,26.3,,0.15,,13.41
,,,,,6.8,,26.36,,0.16,,13.29
,,,,,6.77,,26.44,,0.16,,13.11
,,,,,6.75,,26.52,,0.16,,12.96
,,,,,6.72,,26.43,,0.16,,12.94
,,,,,6.71,,26.39,,0.16,,12.92
,,,,,6.71,,26.41,,0.16,,12.91
,,,,,6.72,,26.4,,0.16,,12.93
,,,,,6.72,,26.36,,0.16,,12.98
,,,,,6.74,,26.37,,0.16,,13.02
,,,,,6.75,,26.46,,0.16,,13
,,,,,6.75,,26.5,,0.16,,13
,,,,,6.76,,26.48,,0.16,,13.03
,,,,,6.77,,26.42,,0.16,,13.12
,,,,,6.79,,26.29,,0.16,,13.26
,,,,,6.8,,26.28,,0.16,,13.31
,,,,,6.8,,26.3,,0.16,,13.31
,,,,,6.81,,26.3,,0.16,,13.35
,,,,,6.83,,26.29,,0.15,,13.43
,,,,,6.84,,26.26,,0.15,,13.49
,,,,,6.83,,26.26,,0.15,,13.45
,,,,,6.8,,26.21,,0.16,,13.37
,,,,,6.76,,26.18,,0.16,,13.25
,,,,,6.74,,26.23,,0.16,,13.14
,,,,,6.75,,26.31,,0.16,,13.1
,,,,,6.76,,26.4,,0.16,,13.08
,,,,,6.76,,26.49,,0.16,,13.03
,,,,,6.76,,26.48,,0.16,,13.03
,,,,,6.78,,26.44,,0.16,,13.12
,,,,,6.8,,26.36,,0.16,,13.28
,,,,,6.82,,26.3,,0.16,,13.39
,,,,,6.81,,26.34,,0.16,,13.33
,,,,,6.77,,26.46,,0.16,,13.08
,,,,,6.7,,26.53,,0.16,,12.8
,,,,,6.65,,26.28,,0.16,,12.76
,,,,,6.64,,25.92,,0.16,,12.92
,,,,,6.66,,25.65,,0.16,,13.18
,,,,,6.7,,25.6,,0.16,,13.37
,,,,,6.73,,25.68,,0.16,,13.43
,,,,,6.73,,25.74,,0.16,,13.43
,,,,,6.73,,25.65,,0.16,,13.48
,,,,,6.72,,25.54,,0.16,,13.51
,,,,,6.71,,25.53,,0.16,,13.46
,,,,,6.7,,25.58,,0.16,,13.37
,,,,,6.69,,25.55,,0.16,,13.38
,,,,,6.69,,25.52,,0.16,,13.4
,,,,,6.68,,25.55,,0.16,,13.35
,,,,,6.67,,25.62,,0.16,,13.22
,,,,,6.65,,25.63,,0.16,,13.16
,,,,,6.66,,25.55,,0.16,,13.23
,,,,,6.67,,25.46,,0.16,,13.34
,,,,,6.68,,25.35,,0.16,,13.45
,,,,,6.68,,25.25,,0.16,,13.52
,,,,,6.68,,25.22,,0.16,,13.53
,,,,,6.67,,25.26,,0.16,,13.45
,,,,,6.65,,25.23,,0.16,,13.4
,,,,,6.64,,25.04,,0.16,,13.46
,,,,,6.62,,24.85,,0.16,,13.5
,,,,,6.61,,24.87,,0.16,,13.44
,,,,,6.61,,24.98,,0.16,,13.37
,,,,,6.62,,25.1,,0.16,,13.33
,,,,,6.63,,25.27,,0.16,,13.29
,,,,,6.65,,25.53,,0.16,,13.23
,,,,,6.68,,25.77,,0.16,,13.2
,,,,,6.71,,25.93,,0.16,,13.2
,,,,,6.7,,25.98,,0.16,,13.15
,,,,,6.68,,25.89,,0.16,,13.1
,,,,,6.64,,25.71,,0.16,,13.07
,,,,,6.61,,25.59,,0.16,,13.01
,,,,,6.59,,25.55,,0.17,,12.93
,,,,,6.57,,25.41,,0.17,,12.96
,,,,,6.57,,25.12,,0.17,,13.13
,,,,,6.58,,24.95,,0.17,,13.27
,,,,,6.6,,25.07,,0.16,,13.28
,,,,,6.62,,25.33,,0.16,,13.22
,,,,,6.64,,25.5,,0.16,,13.2
,,,,,6.65,,25.5,,0.16,,13.23
,,,,,6.65,,25.44,,0.16,,13.27
,,,,,6.64,,25.44,,0.16,,13.23
,,,,,6.64,,25.47,,0.16,,13.2
,,,,,6.64,,25.42,,0.16,,13.25
,,,,,6.65,,25.27,,0.16,,13.38
,,,,,6.66,,25.09,,0.16,,13.53
,,,,,6.66,,25.06,,0.16,,13.54
,,,,,6.65,,25.22,,0.16,,13.4
,,,,,6.64,,25.46,,0.16,,13.21
,,,,,6.65,,25.61,,0.16,,13.15
,,,,,6.68,,25.58,,0.16,,13.29
,,,,,6.71,,25.47,,0.16,,13.51
,,,,,6.73,,25.34,,0.16,,13.66
,,,,,6.71,,25.3,,0.16,,13.63
,,,,,6.68,,25.46,,0.16,,13.38
,,,,,6.65,,25.72,,0.16,,13.09
,,,,,6.64,,25.77,,0.16,,13.04
,,,,,6.65,,25.62,,0.16,,13.16
,,,,,6.65,,25.51,,0.16,,13.24
,,,,,6.65,,25.61,,0.16,,13.19
,,,,,6.68,,25.7,,0.16,,13.23
,,,,,6.73,,25.73,,0.16,,13.41
,,,,,6.77,,25.81,,0.16,,13.52
,,,,,6.77,,25.88,,0.16,,13.49
,,,,,6.74,,25.81,,0.16,,13.41
,,,,,6.7,,25.6,,0.16,,13.37
,,,,,6.66,,25.42,,0.16,,13.34
,,,,,6.65,,25.39,,0.16,,13.31
,,,,,6.66,,25.49,,0.16,,13.27
,,,,,6.67,,25.64,,0.16,,13.23
,,,,,6.69,,25.7,,0.16,,13.27
,,,,,6.71,,25.69,,0.16,,13.34
,,,,,6.71,,25.66,,0.16,,13.39
,,,,,6.7,,25.67,,0.16,,13.31
,,,,,6.66,,25.7,,0.16,,13.14
,,,,,6.62,,25.67,,0.16,,13.01
,,,,,6.61,,25.66,,0.16,,12.97
,,,,,6.62,,25.71,,0.16,,12.99
,,,,,6.67,,25.81,,0.16,,13.11
,,,,,6.73,,25.84,,0.16,,13.33
,,,,,6.78,,25.78,,0.16,,13.58
,,,,,6.8,,25.71,,0.16,,13.71
,,,,,6.78,,25.69,,0.16,,13.63
,,,,,6.74,,25.72,,0.16,,13.47
,,,,,6.72,,25.73,,0.16,,13.36
,,,,,6.72,,25.75,,0.16,,13.36
,,,,,6.75,,25.77,,0.16,,13.48
,,,,,6.79,,25.71,,0.16,,13.66
,,,,,6.8,,25.67,,0.16,,13.74
,,,,,6.8,,25.79,,0.16,,13.64
,,,,,6.78,,25.93,,0.16,,13.5
,,,,,6.78,,25.85,,0.16,,13.54
,,,,,6.77,,25.6,,0.16,,13.67
,,,,,6.76,,25.47,,0.16,,13.69
,,,,,6.73,,25.58,,0.16,,13.52
,,,,,6.71,,25.72,,0.16,,13.36
,,,,,6.72,,25.69,,0.16,,13.41
,,,,,6.77,,25.59,,0.16,,13.67
,,,,,6.85,,25.67,,0.15,,13.94
,,,,,6.92,,25.96,,0.15,,13.98
,,,,,6.94,,25.97,,0.15,,14.07
,,,,,6.93,,26.01,,0.15,,13.98
,,,,,6.89,,26.12,,0.15,,13.75
,,,,,6.84,,26.25,,0.15,,13.51
,,,,,6.82,,26.31,,0.15,,13.38
,,,,,6.83,,26.29,,0.15,,13.42
,,,,,6.85,,26.23,,0.15,,13.55
,,,,,6.87,,26.18,,0.15,,13.63
,,,,,6.86,,26.19,,0.15,,13.62
,,,,,6.86,,26.21,,0.15,,13.58
,,,,,6.86,,26.21,,0.15,,13.58
,,,,,6.85,,26.23,,0.15,,13.55
,,,,,6.82,,26.15,,0.16,,13.47
,,,,,6.76,,25.72,,0.16,,13.52
,,,,,6.72,,25.27,,0.16,,13.66
,,,,,6.74,,25.19,,0.16,,13.78
,,,,,6.79,,25.76,,0.16,,13.64
,,,,,6.83,,26.28,,0.15,,13.44
,,,,,6.84,,26.26,,0.15,,13.49
,,,,,6.84,,26.27,,0.15,,13.47
,,,,,6.84,,26.25,,0.15,,13.51
,,,,,6.86,,26.19,,0.15,,13.62
,,,,,6.88,,26.14,,0.15,,13.71
,,,,,6.89,,26.13,,0.15,,13.74
,,,,,6.88,,26.16,,0.15,,13.69
,,,,,6.85,,26.22,,0.15,,13.57
,,,,,6.83,,26.28,,0.15,,13.43
,,,,,6.82,,26.33,,0.15,,13.35
,,,,,6.81,,26.35,,0.15,,13.3
,,,,,6.78,,26.42,,0.16,,13.16
,,,,,6.72,,26.59,,0.16,,12.82
,,,,,6.62,,26.56,,0.16,,12.45
,,,,,6.49,,26,,0.17,,12.26
,,,,,6.36,,25.33,,0.17,,12.05
,,,,,6.28,,24.44,,0.18,,12.08
,,,,,6.26,,23.64,,0.18,,12.33
,,,,,6.28,,23.26,,0.18,,12.65
,,,,,6.33,,23.15,,0.18,,12.93
,,,,,6.35,,23.46,,0.17,,12.91
,,,,,6.36,,24.07,,0.17,,12.68
,,,,,6.38,,24.73,,0.17,,12.45
,,,,,6.42,,25.14,,0.17,,12.41
,,,,,6.45,,25.3,,0.17,,12.5
,,,,,6.49,,25.36,,0.17,,12.62
,,,,,6.53,,25.41,,0.17,,12.77
,,,,,6.58,,25.56,,0.17,,12.91
,,,,,6.64,,25.82,,0.16,,13
,,,,,6.69,,25.99,,0.16,,13.09
,,,,,6.73,,25.97,,0.16,,13.25
,,,,,6.75,,25.87,,0.16,,13.42
,,,,,6.78,,25.85,,0.16,,13.54
,,,,,6.8,,25.94,,0.16,,13.57
,,,,,6.81,,26.14,,0.16,,13.47
,,,,,6.81,,26.3,,0.16,,13.35
,,,,,6.8,,26.31,,0.16,,13.32
,,,,,6.8,,26.21,,0.16,,13.36
,,,,,6.8,,26.13,,0.16,,13.41
,,,,,6.81,,26.11,,0.16,,13.48
,,,,,6.84,,26.14,,0.15,,13.57
,,,,,6.86,,26.19,,0.15,,13.61
,,,,,6.85,,26.23,,0.15,,13.55
,,,,,6.8,,26.37,,0.15,,13.27
,,,,,6.73,,26.57,,0.16,,12.85
,,,,,6.67,,26.73,,0.16,,12.54
,,,,,6.66,,26.48,,0.16,,12.67
,,,,,6.69,,26.25,,0.16,,12.91
,,,,,6.7,,26.39,,0.16,,12.87
,,,,,6.67,,26.64,,0.16,,12.6
,,,,,6.62,,26.53,,0.16,,12.47
,,,,,6.61,,26.01,,0.16,,12.75
,,,,,6.64,,25.49,,0.16,,13.22
,,,,,6.66,,25.61,,0.16,,13.23
,,,,,6.59,,26.15,,0.16,,12.58
,,,,,6.46,,26.32,,0.17,,11.96
,,,,,6.42,,25.73,,0.17,,12.1
,,,,,6.52,,25.25,,0.17,,12.82
,,,,,6.69,,25.66,,0.16,,13.29
,,,,,6.8,,26.31,,0.15,,13.31
,,,,,6.83,,26.27,,0.15,,13.45
,,,,,6.82,,26.3,,0.15,,13.39
,,,,,6.8,,26.38,,0.16,,13.24
,,,,,6.77,,26.24,,0.16,,13.23
,,,,,6.74,,25.99,,0.16,,13.31
,,,,,6.72,,25.93,,0.16,,13.24
,,,,,6.68,,26.04,,0.16,,13
,,,,,6.62,,26.06,,0.16,,12.77
,,,,,6.58,,25.89,,0.17,,12.72
,,,,,6.57,,25.65,,0.17,,12.79
,,,,,6.58,,25.51,,0.17,,12.92
,,,,,6.6,,25.4,,0.16,,13.1
,,,,,6.64,,25.34,,0.16,,13.29
,,,,,6.66,,25.51,,0.16,,13.29
,,,,,6.65,,25.88,,0.16,,13.01
,,,,,6.62,,26.07,,0.16,,12.74
,,,,,6.58,,25.87,,0.16,,12.71
,,,,,6.56,,25.64,,0.17,,12.78
,,,,,6.58,,25.78,,0.16,,12.79
,,,,,6.62,,26.08,,0.16,,12.77
,,,,,6.65,,26.24,,0.16,,12.78
,,,,,6.65,,26.26,,0.16,,12.76
,,,,,6.62,,26.3,,0.16,,12.61
,,,,,6.59,,26.39,,0.16,,12.44
,,,,,6.58,,26.47,,0.16,,12.34
,,,,,6.6,,26.5,,0.16,,12.39
,,,,,6.65,,26.47,,0.16,,12.61
,,,,,6.72,,26.43,,0.16,,12.92
,,,,,6.79,,26.39,,0.16,,13.2
,,,,,6.82,,26.31,,0.16,,13.37
,,,,,6.79,,26.29,,0.16,,13.28
,,,,,6.72,,26.35,,0.16,,12.97
,,,,,6.66,,26.42,,0.16,,12.68
,,,,,6.66,,26.41,,0.16,,12.69
,,,,,6.7,,26.4,,0.16,,12.87
,,,,,6.73,,26.41,,0.16,,12.99
,,,,,6.74,,26.29,,0.16,,13.09
,,,,,6.75,,26.02,,0.16,,13.29
,,,,,6.78,,25.87,,0.16,,13.51
,,,,,6.8,,26,,0.16,,13.53
,,,,,6.8,,26.25,,0.16,,13.34
,,,,,6.76,,26.35,,0.16,,13.12
,,,,,6.7,,26.28,,0.16,,12.93
,,,,,6.64,,26.19,,0.16,,12.75
,,,,,6.59,,26.1,,0.16,,12.62
,,,,,6.57,,25.83,,0.17,,12.68
,,,,,6.55,,25.42,,0.17,,12.88
,,,,,6.54,,25.18,,0.17,,12.97
